"","x"
"189",11.1428571428571
"190",11.4642857142857
"191",11.2142857142857
"192",11.1071428571429
"193",11.1607142857143
"194",11.4107142857143
"195",11.6607142857143
"196",11.7321428571429
"197",11.7857142857143
"198",11.7857142857143
"199",11.8571428571429
"200",11.875
"201",10.9642857142857
"202",9
"203",10.0714285714286
"204",11.5357142857143
"205",12
"206",12
"207",12
"208",11.9285714285714
"209",11.8928571428571
"210",9.58928571428571
"211",8.17857142857143
"212",11.0714285714286
"213",10.7321428571429
"214",11.1607142857143
"215",11.3392857142857
"216",11.5892857142857
"217",11.75
"218",11.7678571428571
"219",11.8035714285714
"220",11.7857142857143
"221",11.8035714285714
"222",11.8035714285714
"223",11.875
"224",11.875
"225",10.1071428571429
"226",11.8928571428571
"227",11.8928571428571
"228",12
"229",12
"230",12
"231",11.9464285714286
"232",10.3571428571429
"233",9.30357142857143
"234",11.2321428571429
"235",9.76785714285714
"236",9.41071428571429
"237",11.0357142857143
"238",11.5178571428571
"239",11.7321428571429
"240",11.6785714285714
"241",11.625
"242",11.6607142857143
"243",11.7857142857143
"244",11.875
"245",11.9821428571429
"246",11.9821428571429
"247",11.9285714285714
"248",11.9285714285714
"249",12
"250",12
"251",11.9464285714286
"252",11.5892857142857
"253",10.9464285714286
"254",10.7321428571429
"255",10.5357142857143
"256",10.5714285714286
"257",11.25
"258",11.4464285714286
"259",11.4464285714286
"260",11.25
"261",11.5535714285714
"262",11.6607142857143
"263",11.8035714285714
"264",11.9285714285714
"265",11.9821428571429
"266",12
"267",12
"268",12
"269",12
"270",11.9642857142857
"271",11.5714285714286
"272",10.5357142857143
"273",9.94642857142857
"274",9.30357142857143
"275",9.91071428571429
"276",10.875
"277",11.3928571428571
"278",11.3392857142857
"279",11.1607142857143
"280",11.1428571428571
"281",11.4821428571429
"282",11.8214285714286
"283",11.9821428571429
"284",12
"285",12
"286",12
"287",12
"288",11.9821428571429
"289",10.1428571428571
"290",8.91071428571429
"291",10.8928571428571
"292",10.875
"293",10.5714285714286
"294",10.9464285714286
"295",11.3928571428571
"296",11.0535714285714
"297",11.4107142857143
"298",11.25
"299",11.7857142857143
"300",11.9821428571429
"301",12
"302",12
"303",12
"304",12
"305",12
"306",12
"307",12
"308",12
"309",12
"310",12
"311",12
"312",11.3928571428571
"313",8.55357142857143
"314",10.875
"315",9.57142857142857
"316",9.64285714285714
"317",10.5535714285714
"318",11.5357142857143
"319",11.7142857142857
"320",11.7857142857143
"321",11.8214285714286
"322",11.9464285714286
"323",12
"324",12
"325",12
"326",12
"327",12
"328",12
"329",12
"330",12
"331",12
"332",12
"333",12
"334",12
"335",12
"336",11.9107142857143
"337",11.5178571428571
"338",9.94642857142857
"339",9.60714285714286
"340",10.8571428571429
"341",11.3035714285714
"342",11.3392857142857
"343",11.6428571428571
"344",11.7857142857143
"345",11.8571428571429
"346",11.8928571428571
"347",12
"348",12
"349",12
"350",12
"351",12
"352",12
"353",12
"354",12
"355",12
"356",12
"357",12
"358",12
"359",12
"360",12
"361",11.75
"362",11.1964285714286
"363",11.1964285714286
"364",10.75
"365",11.1607142857143
"366",11.4642857142857
"367",11.7142857142857
"368",11.75
"369",11.8571428571429
"370",11.9821428571429
"371",11.9821428571429
"372",12
"373",11.9821428571429
"374",11.9107142857143
"375",10.7857142857143
"376",12
"377",12
"378",12
"379",12
"380",11.9821428571429
"381",12
"382",12
"383",12
"384",12
"385",12
"386",11.8928571428571
"387",11.6964285714286
"388",11.2321428571429
"389",10.4285714285714
"390",11.1071428571429
"391",11.5
"392",11.7857142857143
"393",11.7678571428571
"394",11.8928571428571
"395",11.9821428571429
"396",12
"397",12
"398",12
"399",12
"400",12
"401",12
"402",11.9821428571429
"403",10.625
"404",11.9464285714286
"405",10.9464285714286
"406",10.8928571428571
"407",11.1071428571429
"408",11.8571428571429
"409",11.9642857142857
"410",12
"411",12
"412",12
"413",12
"414",12
"415",12
"416",11.7321428571429
"417",10.7678571428571
"418",11.4642857142857
"419",11.75
"420",11.5357142857143
"421",11.7857142857143
"422",11.5535714285714
"423",11.8035714285714
"424",11.9285714285714
"425",12
"426",12
"427",12
"428",12
"429",12
"430",12
"431",11.7678571428571
"432",10.8571428571429
"433",11.125
"434",9.71428571428571
"435",11.7142857142857
"436",10.625
"437",11.0535714285714
"438",12
"439",12
"440",12
"441",12
"442",12
"443",12
"444",11.8571428571429
"445",11.0178571428571
"446",11.5714285714286
"447",11.625
"448",11.5357142857143
"449",11.7142857142857
"450",11.5892857142857
"451",11.8392857142857
"452",11.875
"453",11.9464285714286
"454",12
"455",12
"456",12
"457",12
"458",12
"459",12
"460",12
"461",11.0535714285714
"462",10.9285714285714
"463",9.96428571428571
"464",11.9642857142857
"465",12
"466",12
"467",12
"468",12
"469",12
"470",12
"471",12
"472",12
"473",12
"474",12
"475",11.7142857142857
"476",11.2857142857143
"477",11.625
"478",11.4642857142857
"479",11.2857142857143
"480",11.7142857142857
"481",11.8571428571429
"482",11.9464285714286
"483",12
"484",12
"485",12
"486",12
"487",12
"488",12
"489",12
"490",12
"491",12
"492",12
"493",12
"494",12
"495",11.4107142857143
"496",9.46428571428571
"497",10.9285714285714
"498",12
"499",12
"500",12
"501",12
"502",12
"503",12
"504",12
"505",12
"506",11.8214285714286
"507",11.625
"508",11.8035714285714
"509",11.625
"510",11.3928571428571
"511",11.6071428571429
"512",11.8928571428571
"513",11.9107142857143
"514",11.9464285714286
"515",12
"516",12
"517",12
"518",12
"519",12
"520",12
"521",12
"522",12
"523",12
"524",12
"525",12
"526",12
"527",12
"528",12
"529",12
"530",12
"531",10.3392857142857
"532",11.5
"533",12
"534",12
"535",12
"536",12
"537",12
"538",12
"539",12
"540",12
"541",11.6785714285714
"542",11.5535714285714
"543",11.3571428571429
"544",11.875
"545",11.6785714285714
"546",11.7321428571429
"547",11.6785714285714
"548",11.6071428571429
"549",11.7142857142857
"550",11.8928571428571
"551",12
"552",12
"553",12
"554",12
"555",12
"556",12
"557",12
"558",12
"559",12
"560",12
"561",12
"562",12
"563",12
"564",12
"565",12
"566",12
"567",12
"568",11.9464285714286
"569",11.4642857142857
"570",12
"571",12
"572",12
"573",12
"574",12
"575",12
"576",11.4821428571429
"577",11.7857142857143
"578",11.7857142857143
"579",11.8392857142857
"580",11.7142857142857
"581",11.625
"582",11.3571428571429
"583",11.4107142857143
"584",11.5178571428571
"585",11.75
"586",12
"587",12
"588",12
"589",12
"590",12
"591",12
"592",12
"593",12
"594",12
"595",12
"596",12
"597",12
"598",12
"599",12
"600",12
"601",12
"602",12
"603",11.4642857142857
"604",10.3571428571429
"605",11.9821428571429
"606",12
"607",12
"608",12
"609",12
"610",12
"611",11.9821428571429
"612",11.8571428571429
"613",11.3392857142857
"614",11.5714285714286
"615",11.5178571428571
"616",11.3392857142857
"617",11.0535714285714
"618",11.4285714285714
"619",11.5178571428571
"620",11.7857142857143
"621",11.9642857142857
"622",12
"623",12
"624",12
"625",12
"626",12
"627",12
"628",12
"629",12
"630",12
"631",12
"632",12
"633",12
"634",12
"635",12
"636",12
"637",12
"638",12
"639",12
"640",12
"641",12
"642",12
"643",12
"644",12
"645",11.625
"646",11.6607142857143
"647",11.5357142857143
"648",11.5357142857143
"649",11.5892857142857
"650",11.75
"651",11.6785714285714
"652",11.7142857142857
"653",11.875
"654",11.9642857142857
"655",12
"656",12
"657",12
"658",12
"659",12
"660",12
"661",12
"662",12
"663",12
"664",12
"665",12
"666",12
"667",12
"668",12
"669",12
"670",12
"671",12
"672",12
"673",12
"674",12
"675",12
"676",12
"677",12
"678",12
"679",12
"680",12
"681",12
"682",12
"683",12
"684",11.875
"685",11.6428571428571
"686",11.9107142857143
"687",11.8928571428571
"688",11.6071428571429
"689",11.6071428571429
"690",11.6785714285714
"691",11.8392857142857
"692",11.9642857142857
"693",12
"694",12
"695",12
"696",12
"697",12
"698",12
"699",12
"700",12
"701",12
"702",12
"703",12
"704",12
"705",12
"706",12
"707",12
"708",12
"709",12
"710",12
"711",12
"712",12
"713",12
"714",12
"715",12
"716",12
"717",12
"718",12
"719",12
"720",12
"721",11.8928571428571
"722",11.8571428571429
"723",11.9821428571429
"724",11.9821428571429
"725",11.9107142857143
"726",11.8392857142857
"727",11.8571428571429
"728",11.9642857142857
"729",12
"730",12
"731",12
"732",12
"733",12
"734",12
"735",12
"736",12
"737",12
"738",12
"739",12
"740",12
"741",12
"742",12
"743",12
"744",12
"745",12
"746",12
"747",12
"748",12
"749",12
"750",12
"751",12
"752",12
"753",12
"754",12
"755",12
"756",12
"757",11.9642857142857
"758",11.9285714285714
"759",11.9821428571429
"760",12
"761",12
"762",12
"763",12
"764",12
"765",12
"766",12
"767",12
"768",12
"769",12
"770",12
"771",12
"772",12
"773",12
"774",12
"775",12
"776",12
"777",12
"778",12
"779",12
"780",12
"781",12
"782",12
"783",12
"784",12
"785",12
"786",12
"787",12
"788",12
"789",12
"790",12
"791",12
"792",12
"793",11.9285714285714
"794",11.8571428571429
"795",12
"796",12
"797",12
"798",12
"799",12
"800",12
"801",12
"802",12
"803",12
"804",12
"805",12
"806",12
"807",12
"808",12
"809",12
"810",12
"811",12
"812",12
"813",12
"814",12
"815",12
"816",12
"817",12
"818",12
"819",12
"820",12
"821",12
"822",12
"823",12
"824",12
"825",12
"826",12
"827",12
"828",12
"829",12
"830",12
"831",11.8214285714286
"832",12
"833",12
"834",12
"835",12
"836",12
"837",12
"838",12
"839",12
"840",12
"841",12
"842",12
"843",12
"844",12
"845",12
"846",12
"847",12
"848",12
"849",12
"850",12
"851",12
"852",12
"853",12
"854",12
"855",12
"856",12
"857",12
"858",12
"859",12
"860",12
"861",12
"862",12
"863",12
"864",12
"865",12
"866",12
"867",12
"868",12
"869",12
"870",12
"871",12
"872",12
"873",12
"874",12
"875",12
"876",12
"877",12
"878",12
"879",12
"880",12
"881",12
"882",11.9821428571429
"883",12
"884",12
"885",12
"886",12
"887",12
"888",12
"889",12
"890",12
"891",12
"892",12
"893",12
"894",12
"895",12
"896",12
"897",12
"898",12
"899",12
"900",12
"901",12
"902",12
"903",12
"904",12
"905",12
"906",12
"907",12
"908",12
"909",12
"910",12
"911",12
"912",12
"913",12
"914",12
"915",12
"916",12
"917",12
"918",12
"919",12
"920",12
"921",12
"922",12
"923",12
"924",12
"925",12
"926",12
"927",12
"928",12
"929",12
"930",12
"931",12
"932",12
"933",12
"934",12
"935",12
"936",12
"937",11.7857142857143
"938",12
"939",12
"940",12
"941",12
"942",12
"943",12
"944",12
"945",12
"946",12
"947",12
"948",12
"949",12
"950",12
"951",12
"952",12
"953",12
"954",12
"955",12
"956",12
"957",12
"958",12
"959",12
"960",12
"961",12
"962",12
"963",12
"964",12
"965",12
"966",12
"967",12
"968",12
"969",12
"970",12
"971",12
"972",12
"973",12
"974",12
"975",12
"976",12
"977",12
"978",12
"979",12
"980",12
"981",12
"982",12
"983",12
"984",12
"985",12
"986",12
"987",12
"988",12
"989",12
"990",12
"991",12
"992",12
"993",12
"994",12
"995",12
"996",12
"997",12
"998",12
"999",12
"1000",11.8214285714286
"1001",11.8392857142857
"1002",11.9464285714286
"1003",12
"1004",12
"1005",12
"1006",12
"1007",12
"1008",12
"1009",12
"1010",12
"1011",12
"1012",12
"1013",12
"1014",12
"1015",12
"1016",12
"1017",12
"1018",12
"1019",12
"1020",12
"1021",12
"1022",12
"1023",12
"1024",12
"1025",12
"1026",12
"1027",12
"1028",12
"1029",12
"1030",12
"1031",12
"1032",12
"1033",12
"1034",12
"1035",12
"1036",12
"1037",12
"1038",12
"1039",12
"1040",12
"1041",12
"1042",12
"1043",12
"1044",12
"1045",12
"1046",12
"1047",12
"1048",12
"1049",12
"1050",12
"1051",12
"1052",12
"1053",12
"1054",12
"1055",12
"1056",12
"1057",12
"1058",12
"1059",12
"1060",11.9285714285714
"1061",11.8392857142857
"1062",11.4285714285714
"1063",11.9642857142857
"1064",11.9821428571429
"1065",12
"1066",12
"1067",12
"1068",12
"1069",12
"1070",12
"1071",12
"1072",12
"1073",12
"1074",12
"1075",12
"1076",12
"1077",12
"1078",12
"1079",12
"1080",12
"1081",12
"1082",12
"1083",12
"1084",12
"1085",12
"1086",12
"1087",12
"1088",12
"1089",12
"1090",12
"1091",12
"1092",12
"1093",12
"1094",12
"1095",12
"1096",12
"1097",12
"1098",12
"1099",12
"1100",12
"1101",12
"1102",12
"1103",12
"1104",12
"1105",12
"1106",12
"1107",12
"1108",12
"1109",12
"1110",12
"1111",12
"1112",12
"1113",12
"1114",12
"1115",12
"1116",12
"1117",12
"1118",12
"1119",12
"1120",11.6785714285714
"1121",11.5357142857143
"1122",11.8928571428571
"1123",11.875
"1124",12
"1125",12
"1126",12
"1127",12
"1128",12
"1129",12
"1130",12
"1131",12
"1132",12
"1133",12
"1134",12
"1135",12
"1136",12
"1137",12
"1138",12
"1139",12
"1140",12
"1141",12
"1142",12
"1143",12
"1144",12
"1145",12
"1146",12
"1147",12
"1148",12
"1149",12
"1150",12
"1151",12
"1152",12
"1153",12
"1154",12
"1155",12
"1156",12
"1157",12
"1158",12
"1159",12
"1160",12
"1161",12
"1162",12
"1163",12
"1164",12
"1165",12
"1166",12
"1167",12
"1168",12
"1169",12
"1170",12
"1171",12
"1172",12
"1173",12
"1174",12
"1175",12
"1176",12
"1177",12
"1178",12
"1179",12
"1180",12
"1181",11.9642857142857
"1182",11.6071428571429
"1183",11.7678571428571
"1184",12
"1185",11.9464285714286
"1186",12
"1187",12
"1188",12
"1189",12
"1190",12
"1191",12
"1192",12
"1193",12
"1194",12
"1195",12
"1196",12
"1197",12
"1198",12
"1199",12
"1200",12
"1201",12
"1202",12
"1203",12
"1204",12
"1205",12
"1206",12
"1207",12
"1208",12
"1209",12
"1210",12
"1211",12
"1212",12
"1213",12
"1214",12
"1215",12
"1216",12
"1217",12
"1218",12
"1219",12
"1220",12
"1221",12
"1222",12
"1223",12
"1224",12
"1225",12
"1226",12
"1227",12
"1228",12
"1229",12
"1230",12
"1231",12
"1232",12
"1233",12
"1234",12
"1235",12
"1236",12
"1237",12
"1238",12
"1239",12
"1240",12
"1241",12
"1242",12
"1243",12
"1244",10.1785714285714
"1245",11.875
"1246",12
"1247",12
"1248",12
"1249",12
"1250",12
"1251",12
"1252",12
"1253",12
"1254",12
"1255",12
"1256",12
"1257",12
"1258",12
"1259",12
"1260",12
"1261",12
"1262",12
"1263",12
"1264",12
"1265",12
"1266",12
"1267",12
"1268",12
"1269",12
"1270",12
"1271",12
"1272",12
"1273",12
"1274",12
"1275",12
"1276",12
"1277",12
"1278",12
"1279",12
"1280",12
"1281",12
"1282",12
"1283",12
"1284",12
"1285",12
"1286",12
"1287",12
"1288",12
"1289",12
"1290",12
"1291",12
"1292",12
"1293",12
"1294",12
"1295",12
"1296",12
"1297",12
"1298",12
"1299",12
"1300",12
"1301",12
"1302",12
"1303",12
"1304",12
"1305",12
"1306",12
"1307",12
"1308",12
"1309",12
"1310",12
"1311",12
"1312",12
"1313",12
"1314",7.625
"1315",10.75
"1316",12
"1317",12
"1318",12
"1319",12
"1320",12
"1321",12
"1322",12
"1323",12
"1324",12
"1325",12
"1326",12
"1327",12
"1328",12
"1329",12
"1330",12
"1331",12
"1332",12
"1333",12
"1334",12
"1335",12
"1336",12
"1337",12
"1338",12
"1339",12
"1340",12
"1341",12
"1342",12
"1343",12
"1344",12
"1345",12
"1346",12
"1347",12
"1348",12
"1349",12
"1350",12
"1351",12
"1352",12
"1353",12
"1354",12
"1355",12
"1356",12
"1357",12
"1358",12
"1359",12
"1360",12
"1361",12
"1362",12
"1363",12
"1364",12
"1365",12
"1366",12
"1367",12
"1368",12
"1369",12
"1370",12
"1371",12
"1372",12
"1373",12
"1374",12
"1375",12
"1376",12
"1377",12
"1378",12
"1379",12
"1380",12
"1381",12
"1382",12
"1383",12
"1384",12
"1385",12
"1386",12
"1387",12
"1388",12
"1389",12
"1390",12
"1391",12
"1392",12
"1393",12
"1394",12
"1395",8.41071428571429
"1396",6.60714285714286
"1397",12
"1398",12
"1399",12
"1400",12
"1401",12
"1402",12
"1403",12
"1404",12
"1405",12
"1406",12
"1407",12
"1408",12
"1409",12
"1410",12
"1411",12
"1412",12
"1413",12
"1414",12
"1415",12
"1416",12
"1417",12
"1418",12
"1419",12
"1420",12
"1421",12
"1422",12
"1423",12
"1424",12
"1425",12
"1426",12
"1427",12
"1428",12
"1429",12
"1430",12
"1431",12
"1432",12
"1433",12
"1434",12
"1435",12
"1436",12
"1437",12
"1438",12
"1439",12
"1440",12
"1441",12
"1442",12
"1443",12
"1444",12
"1445",12
"1446",12
"1447",12
"1448",12
"1449",12
"1450",12
"1451",12
"1452",12
"1453",12
"1454",12
"1455",12
"1456",12
"1457",12
"1458",12
"1459",12
"1460",12
"1461",12
"1462",12
"1463",12
"1464",12
"1465",12
"1466",12
"1467",12
"1468",12
"1469",12
"1470",12
"1471",12
"1472",12
"1473",12
"1474",12
"1475",12
"1476",12
"1477",12
"1478",12
"1479",12
"1480",12
"1481",12
"1482",12
"1483",12
"1484",12
"1485",12
"1486",12
"1487",12
"1488",12
"1489",12
"1490",12
"1491",12
"1492",12
"1493",12
"1494",12
"1495",11.5714285714286
"1496",6.10714285714286
"1497",12
"1498",12
"1499",12
"1500",12
"1501",12
"1502",12
"1503",12
"1504",12
"1505",12
"1506",12
"1507",12
"1508",12
"1509",12
"1510",12
"1511",12
"1512",12
"1513",12
"1514",12
"1515",12
"1516",12
"1517",12
"1518",12
"1519",12
"1520",12
"1521",12
"1522",12
"1523",12
"1524",12
"1525",12
"1526",12
"1527",12
"1528",12
"1529",12
"1530",12
"1531",12
"1532",12
"1533",12
"1534",12
"1535",12
"1536",12
"1537",12
"1538",12
"1539",12
"1540",12
"1541",12
"1542",12
"1543",12
"1544",12
"1545",12
"1546",12
"1547",12
"1548",12
"1549",12
"1550",12
"1551",12
"1552",12
"1553",12
"1554",12
"1555",12
"1556",12
"1557",12
"1558",12
"1559",12
"1560",12
"1561",12
"1562",12
"1563",12
"1564",12
"1565",12
"1566",12
"1567",12
"1568",12
"1569",12
"1570",12
"1571",12
"1572",12
"1573",12
"1574",12
"1575",12
"1576",12
"1577",12
"1578",12
"1579",12
"1580",12
"1581",12
"1582",12
"1583",12
"1584",12
"1585",12
"1586",12
"1587",12
"1588",12
"1589",12
"1590",12
"1591",12
"1592",12
"1593",12
"1594",12
"1595",12
"1596",12
"1597",12
"1598",12
"1599",12
"1600",12
"1601",12
"1602",12
"1603",12
"1604",12
"1605",8.60714285714286
"1606",4.92857142857143
"1607",12
"1608",12
"1609",12
"1610",12
"1611",12
"1612",12
"1613",12
"1614",12
"1615",12
"1616",12
"1617",12
"1618",12
"1619",12
"1620",12
"1621",12
"1622",12
"1623",12
"1624",12
"1625",12
"1626",12
"1627",12
"1628",12
"1629",12
"1630",12
"1631",12
"1632",12
"1633",12
"1634",12
"1635",12
"1636",12
"1637",12
"1638",12
"1639",12
"1640",12
"1641",12
"1642",12
"1643",12
"1644",12
"1645",12
"1646",12
"1647",12
"1648",12
"1649",12
"1650",12
"1651",12
"1652",12
"1653",12
"1654",12
"1655",12
"1656",12
"1657",12
"1658",12
"1659",12
"1660",12
"1661",12
"1662",12
"1663",12
"1664",12
"1665",12
"1666",12
"1667",12
"1668",12
"1669",12
"1670",12
"1671",12
"1672",12
"1673",12
"1674",12
"1675",12
"1676",12
"1677",12
"1678",12
"1679",12
"1680",12
"1681",12
"1682",12
"1683",12
"1684",12
"1685",12
"1686",12
"1687",12
"1688",12
"1689",12
"1690",12
"1691",12
"1692",12
"1693",12
"1694",12
"1695",12
"1696",12
"1697",12
"1698",12
"1699",12
"1700",12
"1701",12
"1702",12
"1703",12
"1704",12
"1705",12
"1706",12
"1707",12
"1708",12
"1709",12
"1710",12
"1711",12
"1712",12
"1713",12
"1714",12
"1715",12
"1716",12
"1717",12
"1718",12
"1719",8.55357142857143
"1720",5.48214285714286
"1721",11.2321428571429
"1722",12
"1723",12
"1724",12
"1725",12
"1726",12
"1727",12
"1728",12
"1729",12
"1730",12
"1731",12
"1732",12
"1733",12
"1734",12
"1735",12
"1736",12
"1737",12
"1738",12
"1739",12
"1740",12
"1741",12
"1742",12
"1743",12
"1744",12
"1745",12
"1746",12
"1747",12
"1748",12
"1749",12
"1750",12
"1751",12
"1752",12
"1753",12
"1754",12
"1755",12
"1756",12
"1757",12
"1758",12
"1759",12
"1760",12
"1761",12
"1762",12
"1763",12
"1764",12
"1765",12
"1766",12
"1767",12
"1768",12
"1769",12
"1770",12
"1771",12
"1772",12
"1773",12
"1774",12
"1775",12
"1776",12
"1777",12
"1778",12
"1779",12
"1780",12
"1781",12
"1782",12
"1783",12
"1784",12
"1785",12
"1786",12
"1787",12
"1788",12
"1789",12
"1790",12
"1791",12
"1792",12
"1793",12
"1794",12
"1795",12
"1796",12
"1797",12
"1798",12
"1799",12
"1800",12
"1801",12
"1802",12
"1803",12
"1804",12
"1805",12
"1806",12
"1807",12
"1808",12
"1809",12
"1810",12
"1811",12
"1812",12
"1813",12
"1814",12
"1815",12
"1816",12
"1817",12
"1818",12
"1819",12
"1820",12
"1821",12
"1822",12
"1823",12
"1824",12
"1825",12
"1826",12
"1827",12
"1828",12
"1829",12
"1830",12
"1831",12
"1832",12
"1833",12
"1834",12
"1835",12
"1836",12
"1837",12
"1838",12
"1839",12
"1840",6.71428571428571
"1841",7.33928571428571
"1842",11.8035714285714
"1843",12
"1844",12
"1845",12
"1846",12
"1847",12
"1848",12
"1849",12
"1850",12
"1851",12
"1852",12
"1853",12
"1854",12
"1855",12
"1856",12
"1857",12
"1858",12
"1859",12
"1860",12
"1861",12
"1862",12
"1863",12
"1864",12
"1865",12
"1866",12
"1867",12
"1868",12
"1869",12
"1870",12
"1871",12
"1872",12
"1873",12
"1874",12
"1875",12
"1876",12
"1877",12
"1878",12
"1879",12
"1880",12
"1881",12
"1882",12
"1883",12
"1884",12
"1885",12
"1886",12
"1887",12
"1888",12
"1889",12
"1890",12
"1891",12
"1892",12
"1893",12
"1894",12
"1895",12
"1896",12
"1897",12
"1898",12
"1899",12
"1900",12
"1901",12
"1902",12
"1903",12
"1904",12
"1905",12
"1906",12
"1907",12
"1908",12
"1909",12
"1910",12
"1911",12
"1912",12
"1913",12
"1914",12
"1915",12
"1916",12
"1917",12
"1918",12
"1919",12
"1920",12
"1921",12
"1922",12
"1923",12
"1924",12
"1925",12
"1926",12
"1927",12
"1928",12
"1929",12
"1930",12
"1931",12
"1932",12
"1933",12
"1934",12
"1935",12
"1936",12
"1937",12
"1938",12
"1939",12
"1940",12
"1941",12
"1942",12
"1943",12
"1944",12
"1945",12
"1946",12
"1947",12
"1948",12
"1949",12
"1950",12
"1951",12
"1952",12
"1953",12
"1954",12
"1955",12
"1956",12
"1957",12
"1958",12
"1959",12
"1960",12
"1961",12
"1962",12
"1963",12
"1964",12
"1965",12
"1966",12
"1967",12
"1968",12
"1969",12
"1970",12
"1971",12
"1972",6.08928571428571
"1973",11.2678571428571
"1974",11.8035714285714
"1975",12
"1976",12
"1977",12
"1978",12
"1979",12
"1980",12
"1981",12
"1982",12
"1983",12
"1984",12
"1985",12
"1986",12
"1987",12
"1988",12
"1989",12
"1990",12
"1991",12
"1992",12
"1993",12
"1994",12
"1995",12
"1996",12
"1997",12
"1998",12
"1999",12
"2000",12
"2001",12
"2002",12
"2003",12
"2004",12
"2005",12
"2006",12
"2007",12
"2008",12
"2009",12
"2010",12
"2011",12
"2012",12
"2013",12
"2014",12
"2015",12
"2016",12
"2017",12
"2018",12
"2019",12
"2020",12
"2021",12
"2022",12
"2023",12
"2024",12
"2025",12
"2026",12
"2027",12
"2028",12
"2029",12
"2030",12
"2031",12
"2032",12
"2033",12
"2034",12
"2035",12
"2036",12
"2037",12
"2038",12
"2039",12
"2040",12
"2041",12
"2042",12
"2043",12
"2044",12
"2045",12
"2046",12
"2047",12
"2048",12
"2049",12
"2050",12
"2051",12
"2052",12
"2053",12
"2054",12
"2055",12
"2056",12
"2057",12
"2058",12
"2059",12
"2060",12
"2061",12
"2062",12
